source_url,img_url
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/02/goldenmilefoodcentre14.jpg"
https://danielfooddiary.com/2018/07/31/tiongbahruyisheng/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2018/07/tionbahruyisheng3.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2020/09/youfuhokkienmee9.jpg"
https://danielfooddiary.com/2020/01/24/geylanglor29hokkienmee/,https://secure.gravatar.com/avatar/60bbb488d6903b6a86ebb4471f2578a4?s=96&d=identicon&r=g
https://danielfooddiary.com/2022/08/30/prawnography/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2022/08/prawnography11.jpg"
https://www.misstamchiak.com/dennis-wee-hokkien-mee/,https://live.staticflickr.com/65535/51358777883_eeb875e98b_3k.jpg
https://www.misstamchiak.com/prawnography/,https://live.staticflickr.com/65535/52355727747_62e1bbf5db_o.jpg
https://danielfooddiary.com/2018/07/31/tiongbahruyisheng/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2018/07/tionbahruyisheng8.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/02/goldenmilefoodcentre13.jpg"
https://danielfooddiary.com/2018/07/31/tiongbahruyisheng/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2018/07/tionbahruyisheng7.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/04/goldenmile3.jpg"
https://danielfooddiary.com/2018/07/31/tiongbahruyisheng/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2018/07/tionbahruyisheng5.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/02/goldenmilefoodcentre20.jpg"
https://danielfooddiary.com/2018/07/31/tiongbahruyisheng/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2018/07/tionbahruyisheng2.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/03/goldenmilefoodcentre28.jpg"
https://danielfooddiary.com/2018/07/31/tiongbahruyisheng/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2018/07/tionbahruyisheng4.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/02/goldenmilefoodcentre17.jpg"
https://danielfooddiary.com/2018/07/31/tiongbahruyisheng/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2018/07/tionbahruyisheng1.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/04/goldenmile21.jpg"
